rank	cluster_id	n_assigned	usage_pct	cum_pct	monosemanticity	dist_min	dist_p50	domain	top_tokens
1577	751	59	0.012	97.105	1.0	514.4551	901.4248	code:100%	\n
1578	822	59	0.012	97.117	0.726	164.6797	254.6836	code:98%	 along along #    
1579	1067	59	0.012	97.129	0.023	1188.5797	1585.4604	pile:42%	 )  () a aw  Omar unn
1580	1258	59	0.012	97.141	1.0	70.3379	143.4072	code:98%	 for
1581	1294	59	0.012	97.153	0.094	241.5019	536.9961	pile:44%	198 195 200 201 192 196
1582	1364	59	0.012	97.165	1.0	166.8682	361.5654	code:98%	 useful
1583	1488	59	0.012	97.177	0.512	1140.0947	1832.2657	web:44%	 so So  So  too too  soo
1584	1617	59	0.012	97.189	0.342	811.4043	1491.8329	pile:85%	 We  we We  thus  now  also
1585	1628	59	0.012	97.201	1.0	838.2919	1515.256	pile:100%	Category
1586	1879	59	0.012	97.213	1.0	968.2734	1947.1388	web:24%	 B
1587	433	58	0.012	97.225	0.051	608.625	1477.1796	code:100%	_VAR _NAME ERS _DATE _LOG S
1588	501	58	0.012	97.236	1.0	854.6387	1797.8986	math:38%	 L
1589	789	58	0.012	97.248	1.0	26.6094	63.3857	code:98%	 have
1590	858	58	0.012	97.26	0.127	986.753	1518.6327	pile:50%	, )  -  and  on anger
1591	867	58	0.012	97.272	1.0	1443.0939	2302.4355	web:26%	D
1592	933	58	0.012	97.284	0.562	1598.4366	2463.0674	math:29%	b \xa0b  morb Emb edb  harb
1593	1148	58	0.012	97.295	0.347	845.6152	1855.8849	pile:100%	 for  of  by  after  involves  namely
1594	1156	58	0.012	97.307	0.08	1052.8947	1634.4874	pile:100%	 which  apparatus  system  bag  example  invention
1595	1237	58	0.012	97.319	1.0	756.9814	1593.619	pile:55%	 
1596	1410	58	0.012	97.331	0.174	907.1523	1654.4131	wiki:78%	,  and ),  American  keyboard  jazz
1597	1482	58	0.012	97.343	1.0	768.2539	1627.0938	code:67%	=
1598	1716	58	0.012	97.354	0.186	1302.9355	2005.9091	web:88%	 is  are  was ’s  be  always
1599	1933	58	0.012	97.366	0.627	936.23	1470.7733	wiki:62%	, ), ", ,” !,  —
1600	304	57	0.012	97.378	0.022	1291.5001	1886.1914	web:89%	 with  and  square  trailer  the  boot
1601	704	57	0.012	97.389	1.0	875.0879	1764.4121	math:54%	 
1602	995	57	0.012	97.401	0.068	937.9267	1509.6298	wiki:79%	 city  which  that arhus land dos
1603	1170	57	0.012	97.413	0.025	1241.276	1694.2775	wiki:77%	 El  al  Al  Abd  Ibn n
1604	1190	57	0.012	97.424	0.135	618.7598	1188.8086	code:91%	 print \tprint print
1605	1205	57	0.012	97.436	0.297	807.0977	1351.556	web:39%	 web  Web Web
1606	1377	57	0.012	97.447	1.0	1391.9198	2591.2188	code:28%	M
1607	1596	57	0.012	97.459	0.414	1049.6613	1588.2002	pile:51%	 the  The The “The
1608	174	56	0.011	97.47	1.0	1130.8358	1672.1368	math:98%	}
1609	460	56	0.011	97.482	1.0	782.9883	1431.5547	code:45%	.
1610	570	56	0.011	97.493	0.231	899.7499	1350.6388	code:77%	0 1 5 4 8 9
1611	807	56	0.011	97.505	0.25	775.125	1554.3934	wiki:36%	e  e
1612	846	56	0.011	97.516	1.0	1383.5156	2573.7224	code:43%	(
1613	1194	56	0.011	97.527	0.062	412.7754	671.3135	math:100%	3 22 12 30 23 11
1614	1359	56	0.011	97.539	0.676	1353.3661	1963.8221	math:75%	 a  A A a
1615	1625	56	0.011	97.55	0.527	1241.0948	1742.3163	wiki:38%	 co  Co co Co  bio
1616	1744	56	0.011	97.561	0.016	975.2662	1354.7847	pile:66%	 birth s ighborhood  communities Place -language
1617	382	55	0.011	97.573	1.0	510.7812	1070.0626	math:78%	:
1618	957	55	0.011	97.584	1.0	997.5908	1687.377	wiki:38%	 
1619	1058	55	0.011	97.595	0.036	869.748	1515.3947	pile:27%	30 1 18 14 9 19
1620	1277	55	0.011	97.606	0.617	1068.3926	2013.5568	pile:65%	  : \xa0  -  issue 980
1621	1796	55	0.011	97.617	0.187	673.1953	1457.9463	wiki:55%	 by ,  and  with  of  from
1622	1820	55	0.011	97.629	0.424	634.4062	1110.7472	pile:100%	.\n \n ).\n
1623	1824	55	0.011	97.64	0.025	1171.0372	1803.0624	pile:58%	 of  and  for  military  one  Zero
1624	56	54	0.011	97.651	0.023	940.5938	1547.0527	pile:83%	 disclosed  known  used  conducted  promoted  to
1625	411	54	0.011	97.662	0.773	1009.796	1474.5791	wiki:87%	 the  and iled
1626	615	54	0.011	97.673	0.103	1220.835	1620.3761	pile:100%	 that  which ers  systems  articles  components
1627	656	54	0.011	97.684	0.295	614.9082	1401.4961	math:46%	 would 'd ’d  also
1628	671	54	0.011	97.695	0.619	1033.2871	1727.8818	web:78%	 the  The the The
1629	857	54	0.011	97.706	0.09	846.4365	1451.4152	wiki:61%	 film  which  novel  It  game ,
1630	1009	54	0.011	97.717	1.0	1300.5859	2258.5195	math:87%	(
1631	161	53	0.011	97.727	0.053	502.6328	692.5645	math:98%	2 3 6 7 4 8
1632	176	53	0.011	97.738	0.324	825.0645	1302.9022	web:45%	 has  had  have  having  also  Having
1633	260	53	0.011	97.749	0.391	1061.5664	1939.7764	code:30%	 e e _e -e .e /e
1634	350	53	0.011	97.76	0.31	654.8047	1370.9668	code:98%	"""\n """ '''\n \n\n """\n\n ***\n
1635	483	53	0.011	97.771	0.865	758.8809	1345.416	wiki:49%	 in  In
1636	897	53	0.011	97.781	0.627	991.6543	1529.0509	math:64%	. ). : ].
1637	1008	53	0.011	97.792	0.024	1424.9462	2276.0391	code:60%	_TYPE IN COLUMN URL CLIENT N
1638	1017	53	0.011	97.803	0.122	700.2539	1132.9843	wiki:75%	 In In  in
1639	1091	53	0.011	97.814	0.103	967.0663	1661.1349	math:100%	2 _F \\ 1 5 circ
1640	1304	53	0.011	97.824	0.112	336.545	429.3271	math:100%	12 11 13 16 15 7
1641	1442	53	0.011	97.835	0.83	1348.4591	1900.5614	web:75%	 a  A A
1642	1775	53	0.011	97.846	0.05	1154.5914	1581.2588	wiki:87%	 of  and  Ankara ,  the ora
1643	1842	53	0.011	97.857	0.405	646.0596	1216.0107	wiki:74%	 It  it It  also
1644	12	52	0.011	97.867	1.0	808.8828	1498.8125	math:100%	}
1645	275	52	0.011	97.878	0.136	420.0566	885.3652	wiki:75%	196 199 197 198 194 195
1646	351	52	0.011	97.889	0.863	931.5391	1770.7811	math:88%	{  {
1647	500	52	0.011	97.899	0.127	1221.4569	1679.8397	web:81%	,  and  that While  so  especially
1648	1301	52	0.011	97.91	0.863	954.6748	1644.6953	web:98%	. ).
1649	1448	52	0.011	97.92	0.097	1351.2635	1884.9249	pile:65%	yl ene  metal amide ~ l
1650	1761	52	0.011	97.931	0.083	618.7793	861.3476	pile:81%	 births  players  people  alumni  deaths  Cuba
1651	1897	52	0.011	97.941	0.11	1046.0109	1654.5067	math:62%	 integr  quadr ibr hydr  rearr  Quadr
1652	1918	52	0.011	97.952	1.0	791.626	1651.4688	math:56%	 
1653	1948	52	0.011	97.963	0.257	716.3134	1004.9745	math:100%	}\n }\n\n \n :\n\n \n\n %\n
1654	259	51	0.01	97.973	0.21	670.3057	1206.1405	wiki:73%	born  – –  born ; ied
1655	296	51	0.01	97.983	0.537	1227.6036	1996.5391	web:35%	 F F
1656	342	51	0.01	97.994	0.643	433.7236	1332.8633	wiki:78%	0 19 18 17 20
1657	1174	51	0.01	98.004	1.0	1169.7432	1719.6807	wiki:45%	 a
1658	1287	51	0.01	98.014	0.255	1220.042	1833.0509	math:100%	$ $$ )$
1659	1321	51	0.01	98.025	0.043	975.4575	1632.1854	web:51%	 game  of  fighting  video  other  both
1660	1572	51	0.01	98.035	1.0	848.1543	1994.8086	math:33%	.
1661	21	50	0.01	98.045	0.822	997.3126	1705.4064	wiki:62%	 an An  An
1662	261	50	0.01	98.056	0.617	1032.6407	1870.5156	web:100%	.\n !\n ?\n
1663	264	50	0.01	98.066	0.739	1324.4484	2013.0361	pile:66%	" =""  *"  
1664	466	50	0.01	98.076	0.302	813.4297	1765.6368	math:44%	i  i (i
1665	819	50	0.01	98.086	0.097	425.7041	818.5966	wiki:90%	9 5 2 8 3 4
1666	981	50	0.01	98.096	0.076	1156.0459	1669.3242	wiki:90%	,  and  English ian  as -century
1667	1057	50	0.01	98.106	1.0	985.9062	1642.0411	web:42%	 
1668	1393	50	0.01	98.117	1.0	1184.3438	2210.3438	pile:28%	B
1669	1740	50	0.01	98.127	0.822	544.582	1389.6641	math:38%	  - /
1670	1870	50	0.01	98.137	0.615	1277.3447	1951.1027	pile:78%	 to  and to  thus ,  or
1671	158	49	0.01	98.147	0.025	137.4062	254.9385	math:100%	58 10 57 07 39 13
1672	502	49	0.01	98.157	0.654	1319.9209	1955.9159	math:55%	 in  In \n
1673	979	49	0.01	98.167	0.062	1101.1671	1601.5431	math:55%	’s  of  expected  unknown  stock ,
1674	1328	49	0.01	98.177	0.298	583.8691	774.5411	code:92%	   MA \n
1675	1391	49	0.01	98.187	1.0	911.6582	2024.8047	code:22%	H
1676	212	48	0.01	98.197	0.031	757.5078	1223.998	wiki:71%	 Slam  Open  medal  titles  Olympics  Games
1677	421	48	0.01	98.206	1.0	1289.2462	2042.9805	pile:46%	.
1678	567	48	0.01	98.216	0.279	871.9883	2022.3007	web:92%	 is  are  also  was  be 's
1679	1727	48	0.01	98.226	1.0	835.4688	1308.9686	math:100%	$
1680	1921	48	0.01	98.236	0.305	1083.1437	1643.5214	pile:100%	 is  are  be  being  typically ,
1681	130	47	0.01	98.245	1.0	1414.7111	2144.0	code:60%	(
1682	246	47	0.01	98.255	1.0	799.9961	1522.7343	math:91%	}
1683	509	47	0.01	98.264	0.359	1324.7821	2041.7843	math:64%	 is  are  be  was ally  independently
1684	636	47	0.01	98.274	0.167	1508.7051	2181.4678	web:60%	 very  more  really  so  fairly  particularly
1685	760	47	0.01	98.283	1.0	1087.1564	1975.5001	pile:38%	 
1686	1315	47	0.01	98.293	0.02	1056.5099	1539.2772	wiki:77%	),  of 's  all  new 1
1687	1822	47	0.01	98.303	1.0	936.8457	1692.9064	web:32%	 
1688	1902	47	0.01	98.312	0.676	1158.0499	1748.6377	web:85%	. ?  !! ! ). .......
1689	841	46	0.009	98.321	0.078	416.8311	852.7236	wiki:83%	5 8 3 1 6 9
1690	1158	46	0.009	98.331	0.041	773.8437	1571.0562	wiki:65%	 football  former  professional ,  tennis  chess
1691	1196	46	0.009	98.34	0.594	1067.6349	1366.8516	math:67%	 non non  Non
1692	1342	46	0.009	98.349	0.419	1085.6963	2245.4294	web:48%	 $  £ $    \\$
1693	1354	46	0.009	98.359	0.109	1064.993	1625.9712	web:50%	,  and  If  though  that  if
1694	1614	46	0.009	98.368	1.0	384.1426	702.254	code:89%	-
1695	1629	46	0.009	98.378	1.0	1640.0284	2531.2656	math:70%	_
1696	1702	46	0.009	98.387	0.019	1295.0575	1745.5399	web:91%	 and  with  zipper  pop  high -free
1697	170	45	0.009	98.396	0.292	1066.2979	1674.6748	wiki:64%	,  and  that  , although  which
1698	187	45	0.009	98.405	1.0	1238.3164	1929.7812	code:87%	(
1699	658	45	0.009	98.414	0.536	891.4911	1845.0519	pile:76%	 - (- -  (- )* {
1700	692	45	0.009	98.424	0.806	1329.7853	2294.3926	pile:24%	C \xa0C "C
1701	778	45	0.009	98.433	1.0	1463.2402	2483.3577	web:38%	 s
1702	901	45	0.009	98.442	0.01	853.1563	1256.1552	pile:98%	ler olas BS annon i  Baker
1703	904	45	0.009	98.451	1.0	1373.7655	2168.0977	math:29%	 S
1704	1069	45	0.009	98.46	1.0	971.836	1504.9542	code:89%	0
1705	1736	45	0.009	98.469	1.0	445.4375	1434.0331	pile:53%	.
1706	78	44	0.009	98.478	0.001	405.753	603.4688	code:100%	 import ,
1707	343	44	0.009	98.487	0.558	826.0274	1290.3789	web:36%	 not not  even 'm 't  be
1708	1750	44	0.009	98.496	0.015	661.4746	1339.6758	pile:55%	chia ivar be den argas ogan
1709	179	43	0.009	98.505	0.172	910.4805	1624.5819	pile:49%	 Mr  Dr  Ms Dr Mr Ms
1710	676	43	0.009	98.514	0.041	1350.6034	1938.9677	pile:44%	 and  who  Kings  Cousins , z
1711	682	43	0.009	98.522	1.0	454.7539	798.6397	code:72%	-
1712	887	43	0.009	98.531	0.484	1139.5972	1562.0629	web:37%	 up up  Up  down
1713	1124	43	0.009	98.54	0.239	851.2891	1275.0079	code:86%	 ' ('  " =" (" ='
1714	1160	43	0.009	98.549	0.707	1098.9375	2132.2344	pile:35%	  -  ~  $
1715	1234	43	0.009	98.557	1.0	586.1123	949.5097	wiki:60%	 
1716	1547	43	0.009	98.566	1.0	683.2031	1664.0526	wiki:70%	 (
1717	1735	43	0.009	98.575	0.379	904.7324	2073.4893	math:63%	^ )^ ~ ** ]^ ]
1718	1826	43	0.009	98.584	0.081	603.6562	1387.2383	code:100%	",\n \n )),\n ')),\n ()),\n "],\n
1719	203	42	0.009	98.592	0.034	1209.8771	1911.285	pile:45%	 two 16 2 10  ten  three
1720	349	42	0.009	98.601	1.0	65.8984	151.1426	code:100%	 re
1721	440	42	0.009	98.609	0.18	1030.1346	1486.3789	wiki:79%	 early  mid  late  the  and ate
1722	668	42	0.009	98.618	0.386	980.1396	1586.5038	web:40%	 St St . /St  st
1723	1227	42	0.009	98.626	0.399	1844.4198	3006.3577	code:55%	s .s _s {s
1724	1306	42	0.009	98.635	0.412	445.5288	764.9668	wiki:71%	 born Born  Born ened  married  up
1725	1534	42	0.009	98.643	0.838	79.6816	136.6777	code:90%	AS #
1726	1765	42	0.009	98.652	1.0	1585.3086	2342.2559	pile:64%	-
1727	1877	42	0.009	98.661	1.0	565.9873	1188.0656	wiki:88%	 
1728	1951	42	0.009	98.669	0.702	1612.5009	2467.4072	math:52%	S :S +S [S
1729	681	41	0.008	98.677	0.09	1667.0548	2038.0273	web:85%	2 1 5 4 20 24
1730	703	41	0.008	98.686	1.0	992.4317	1734.8691	pile:68%	 
1731	1648	41	0.008	98.694	0.301	1053.291	1865.2333	math:46%	 $ $  £  ($ -$  ~
1732	1652	41	0.008	98.702	1.0	968.5615	1435.8466	math:100%	{
1733	1713	41	0.008	98.711	1.0	1111.4531	1821.3828	code:90%	(
1734	1890	41	0.008	98.719	0.719	954.5772	1515.4852	web:44%	   下午
1735	109	40	0.008	98.727	1.0	1031.3185	2043.1797	pile:92%	 an
1736	121	40	0.008	98.735	1.0	55.9375	134.2988	code:90%	 "
1737	223	40	0.008	98.744	1.0	1161.4395	2046.6954	pile:50%	 
1738	404	40	0.008	98.752	1.0	1190.0702	2315.4944	web:28%	 b
1739	580	40	0.008	98.76	0.138	1168.4357	1554.6385	math:88%	 the  of  for }$  from less
1740	722	40	0.008	98.768	0.054	297.1465	701.7988	wiki:88%	26 3 29 17 4 6
1741	1132	40	0.008	98.776	0.831	1003.0625	1428.6874	web:90%	. .).
1742	1589	40	0.008	98.784	0.831	67.9482	156.9111	code:90%	 IS -IS
1743	1615	40	0.008	98.792	0.036	871.5801	1979.2889	math:72%	 Sun  Fri Fri  Tue  Thu :
1744	145	39	0.008	98.8	0.062	1020.2451	1430.8063	wiki:54%	 in  Olympic  and  won  m  gold
1745	750	39	0.008	98.808	1.0	1054.2792	1656.535	wiki:62%	 (
1746	1106	39	0.008	98.816	0.083	877.4605	1775.8156	code:56%	130 120 110 . 550 755
1747	1238	39	0.008	98.824	1.0	1214.004	2440.9531	web:38%	 B
1748	1426	39	0.008	98.832	0.058	2499.0938	3221.0471	math:100%	5 6 3 2 1 j
1749	1445	39	0.008	98.84	0.828	60.6074	103.1269	code:92%	 ANY #
1750	1510	39	0.008	98.848	0.055	1190.2443	2075.1562	math:100%	1 [m 3 0 [X })
1751	1678	39	0.008	98.856	0.524	963.6104	1290.8693	wiki:77%	 was  been  also  originally  were  being
1752	1793	39	0.008	98.864	0.429	1345.7518	2316.3379	math:33%	  - , -- \xa0 –
1753	1804	39	0.008	98.872	0.055	925.623	1645.2987	math:100%	right (x circ 1 (Q ,q
1754	183	38	0.008	98.879	1.0	1131.2775	2063.6689	web:34%	 as
1755	494	38	0.008	98.887	0.1	815.7842	1382.1385	math:71%	�  �
1756	777	38	0.008	98.895	1.0	673.6523	1799.0938	wiki:32%	,
1757	958	38	0.008	98.903	0.35	449.9434	728.4043	pile:71%	References  links  technology
1758	1114	38	0.008	98.91	0.824	1150.9297	2010.834	math:76%	  T
1759	1153	38	0.008	98.918	0.037	758.0781	1187.877	pile:76%	 journals  Minnesota  books  stations  Tanzania  Africa
1760	1177	38	0.008	98.926	1.0	1238.953	2401.1289	code:82%	_
1761	1283	38	0.008	98.933	0.012	1002.4384	1711.1862	wiki:79%	 Ç ay p sl  Ar aram
1762	1324	38	0.008	98.941	0.824	1137.8397	2056.2139	web:87%	 a A
1763	1325	38	0.008	98.949	1.0	147.9336	536.3282	math:100%	 
1764	1431	38	0.008	98.957	0.038	886.0712	1366.891	pile:100%	 football  medal  France  Games ic lymp
1765	1459	38	0.008	98.964	0.46	1448.5204	1844.2354	math:87%	-  " *-  ( \xa0 {
1766	1549	38	0.008	98.972	0.041	876.2256	1711.7256	wiki:92%	 band  They  Chemistry  they  group  System
1767	1926	38	0.008	98.98	0.051	1012.9648	1447.2521	math:100%	 $ $
1768	332	37	0.008	98.987	1.0	174.9922	312.1211	code:92%	 (
1769	477	37	0.008	98.995	0.361	254.0967	505.8487	code:92%	License Software
1770	779	37	0.008	99.002	1.0	1156.7246	1630.9354	math:81%	 (
1771	911	37	0.008	99.01	0.53	94.6524	160.0078	code:92%	 not  to to
1772	1098	37	0.008	99.018	0.003	1076.8214	2082.0176	web:46%	134 167 660 157 548 770
1773	1126	37	0.008	99.025	1.0	42.9229	110.0586	code:97%	 np
1774	1515	37	0.008	99.033	0.026	1281.7557	1677.2787	pile:97%	 optical  current  and  electric  IC  printed
1775	1663	37	0.008	99.04	0.062	1452.6893	2351.7031	pile:92%	 court  Burton ager  motion rief ,
1776	171	36	0.007	99.047	0.359	1414.8126	4054.3855	math:75%	 -   – 070 ( )\n
1777	464	36	0.007	99.055	1.0	987.7539	1813.2108	code:86%	"
1778	583	36	0.007	99.062	0.614	108.3418	246.207	code:86%	 BASIS  FROM  INCIDENTAL  USE
1779	927	36	0.007	99.069	0.69	124.6113	192.3477	code:100%	 time ,time
1780	1404	36	0.007	99.077	1.0	376.1543	868.125	code:94%	.
1781	344	35	0.007	99.084	0.332	1150.1367	1756.0293	web:63%	 the  The The
1782	461	35	0.007	99.091	0.242	654.3359	1591.8536	math:91%	$ )$ $$ }$ '
1783	486	35	0.007	99.098	1.0	1069.3711	1848.2206	pile:57%	 
1784	555	35	0.007	99.105	1.0	925.5918	1782.8242	web:57%	 
1785	791	35	0.007	99.112	0.048	1589.701	3005.6975	code:40%	357 .   384 327 120
1786	826	35	0.007	99.119	0.813	1069.2833	1612.0934	code:66%	= ('=
1787	885	35	0.007	99.127	1.0	534.9062	811.7969	math:71%	:
1788	1113	35	0.007	99.134	0.025	1380.3114	1933.9491	web:89%	 that  jacket  it  and  belt  Holder
1789	1330	35	0.007	99.141	0.765	313.7285	978.7822	math:97%	 ' ’ /
1790	1471	35	0.007	99.148	0.475	1014.9443	1686.0343	wiki:57%	 the  The The
1791	1705	35	0.007	99.155	0.114	594.3749	1008.9746	code:89%	utf  UTF =utf  utf :utf Utf
1792	99	34	0.007	99.162	0.032	274.5234	1069.5314	pile:44%	13 12 29 17 7 11
1793	883	34	0.007	99.169	0.121	1466.3827	2013.9806	math:97%	)^ }_ $_  _ ^  ^
1794	1016	34	0.007	99.176	1.0	1245.2969	2250.5986	web:91%	.
1795	1928	34	0.007	99.183	1.0	1304.8398	2112.7139	math:50%	.
1796	204	33	0.007	99.189	0.754	1159.3594	2666.4651	pile:58%	  \n =
1797	331	33	0.007	99.196	1.0	1301.7968	2035.7324	math:42%	.
1798	527	33	0.007	99.203	0.236	724.3018	1019.2051	math:100%	ge le ne
1799	695	33	0.007	99.21	0.11	721.0391	1147.8182	pile:33%	 will  must  may  not  there  would
1800	1018	33	0.007	99.216	0.18	1280.3295	2680.718	code:42%	- . / + u T
1801	1084	33	0.007	99.223	0.754	55.1777	175.3623	code:88%	 permissions  conditions ,
1802	1226	33	0.007	99.23	0.804	775.2422	1429.8829	code:39%	201 200
1803	1390	33	0.007	99.236	0.528	1029.7892	3052.4373	pile:30%	   $ .  ( $ Views
1804	1997	33	0.007	99.243	0.804	49.0176	169.1894	code:88%	 for For
1805	292	32	0.007	99.25	0.258	1159.9894	1505.2665	wiki:53%	\n \n\n )\n  \n .\n\n  \n\n
1806	1213	32	0.007	99.256	1.0	1570.1445	2757.6758	pile:41%	S
1807	1457	32	0.007	99.263	0.799	31.0732	78.5625	code:88%	 distributed  *
1808	1838	32	0.007	99.269	0.799	57.1162	110.2324	code:91%	 the #
1809	81	31	0.006	99.275	0.053	989.8447	1515.8027	math:100%	10 11 18 22 25 08
1810	201	31	0.006	99.282	1.0	31.1113	77.9394	code:90%	"
1811	663	31	0.006	99.288	1.0	44.6982	97.2344	code:90%	 or
1812	886	31	0.006	99.294	1.0	638.9766	1401.2803	wiki:74%	,
1813	951	31	0.006	99.301	1.0	37.8887	79.2627	code:90%	 specific
1814	989	31	0.006	99.307	0.429	953.4297	1521.3428	math:61%	 i i (i
1815	1232	31	0.006	99.313	1.0	131.6211	307.3516	code:94%	.
1816	1269	31	0.006	99.32	1.0	83.5146	181.6738	code:90%	 "
1817	1284	31	0.006	99.326	1.0	669.79	1267.4639	math:26%	 
1818	1542	31	0.006	99.332	0.541	903.4258	1562.0958	wiki:68%	 the  The
1819	1706	31	0.006	99.338	1.0	38.2959	85.8809	code:90%	 in
1820	1	30	0.006	99.345	0.789	1235.4376	1776.5529	wiki:87%	 a  A
1821	141	30	0.006	99.351	1.0	35.7773	89.7803	code:93%	 is
1822	353	30	0.006	99.357	1.0	25.2695	58.9004	code:93%	 in
1823	596	30	0.006	99.363	1.0	39.3135	76.1523	code:93%	 Unless
1824	675	30	0.006	99.369	0.396	838.8867	1398.7188	web:53%	,” ," ,\'" …" ?" !"
1825	863	30	0.006	99.375	1.0	914.2344	1695.3202	math:57%	:
1826	1050	30	0.006	99.381	0.015	1264.8361	1966.1124	web:100%	,  and  empire  compact ay andelier
1827	1168	30	0.006	99.387	1.0	1516.6016	2055.2422	code:47%	=
1828	1311	30	0.006	99.393	1.0	658.7803	1246.7617	wiki:93%	\xa0
1829	1832	30	0.006	99.4	0.125	947.9834	1608.2256	wiki:60%	 their  Their ’s  its 's  his
1830	49	29	0.006	99.405	0.016	819.0517	1322.1587	wiki:79%	 featured  released  accompanied  cited ed  active
1831	218	29	0.006	99.411	0.638	884.3203	1133.8173	wiki:97%	. ).
1832	643	29	0.006	99.417	1.0	679.9863	1506.2129	wiki:76%	 
1833	674	29	0.006	99.423	0.503	1007.1875	3224.6445	web:34%	   $ \n
1834	1299	29	0.006	99.429	0.405	989.1572	1350.3651	wiki:69%	 the  The The
1835	1485	29	0.006	99.435	0.202	1323.7529	2037.8575	wiki:48%	 was  is  were  be  being  partially
1836	1954	29	0.006	99.441	0.021	786.5274	1242.0363	wiki:83%	Atlantic Atomic  Beautiful  Now  Sanctuary  You
1837	185	28	0.006	99.447	0.38	1240.2109	2143.6602	pile:46%	  . -  $ –
1838	605	28	0.006	99.452	1.0	1559.5431	1964.2167	pile:54%	 
1839	639	28	0.006	99.458	0.048	1344.0009	1878.2343	web:57%	 for  with ,  from  after  while
1840	884	28	0.006	99.464	0.778	594.999	1120.2402	code:100%	    
1841	953	28	0.006	99.469	0.233	780.3965	1408.9824	web:39%	 on  On On on
1842	1046	28	0.006	99.475	1.0	1101.2178	1712.9725	wiki:50%	 
1843	1096	28	0.006	99.481	0.509	471.6133	1438.9178	math:46%	  T
1844	1310	28	0.006	99.486	1.0	1364.3361	2506.9534	code:32%	S
1845	1375	28	0.006	99.492	0.054	965.6113	1281.0615	pile:82%	Living  male -century  Swedish Italian British
1846	1828	28	0.006	99.498	1.0	873.4629	1336.4689	pile:39%	 
1847	1943	28	0.006	99.503	1.0	1286.2518	1989.8184	code:86%	.
1848	31	27	0.005	99.509	0.168	1528.0039	4940.0278	pile:44%	- , . / y 816
1849	62	27	0.005	99.514	0.141	853.7432	1282.2871	wiki:56%	 He assi  she  also  who  She
1850	393	27	0.005	99.52	0.023	998.8325	1438.8553	pile:67%	 Song 2 anger 6 3 1
1851	852	27	0.005	99.525	0.771	876.1055	1951.3379	wiki:85%	 an an
1852	932	27	0.005	99.531	1.0	864.8203	2147.6328	pile:48%	 
1853	1164	27	0.005	99.536	0.021	1004.6387	2381.0059	math:89%	- 108 . 115 389 454
1854	1191	27	0.005	99.542	0.771	1619.4668	2759.0625	math:52%	c  canc
1855	1285	27	0.005	99.547	0.031	2808.9531	4372.8125	math:78%	x U Aw 2 LN op
1856	1357	27	0.005	99.553	1.0	1369.2744	2125.5847	code:33%	 r
1857	1399	27	0.005	99.558	0.771	1408.0966	1952.7189	pile:48%	 a  A
1858	1529	27	0.005	99.564	0.586	1563.4708	2119.4951	pile:44%	. ^ _ ,
1859	36	26	0.005	99.569	1.0	935.2188	1622.1522	math:100%	)
1860	293	26	0.005	99.574	0.361	253.6719	394.542	code:96%	                                         
1861	365	26	0.005	99.58	1.0	1775.9062	2967.9104	code:38%	"
1862	572	26	0.005	99.585	1.0	1628.4844	2772.8513	code:73%	/
1863	1121	26	0.005	99.59	1.0	628.375	1200.0654	wiki:54%	 
1864	1180	26	0.005	99.596	1.0	1003.4023	2316.2869	math:38%	-
1865	1199	26	0.005	99.601	1.0	1435.3046	2312.3594	pile:42%	 S
1866	1446	26	0.005	99.606	0.467	997.879	1691.0978	pile:46%	, ),  —
1867	1555	26	0.005	99.611	0.425	845.8525	1574.6211	web:46%	 the  The  its The
1868	1915	26	0.005	99.617	0.765	353.6318	791.6446	code:100%	from import
1869	122	25	0.005	99.622	0.758	1087.9023	2125.5117	web:96%	. !
1870	327	25	0.005	99.627	0.366	768.2598	1966.6229	web:36%	: .
1871	439	25	0.005	99.632	0.103	782.5	1854.4374	math:56%	, . 393 665 001 164
1872	606	25	0.005	99.637	0.205	566.6973	1428.0184	code:80%	= (
1873	686	25	0.005	99.642	0.217	1407.4315	2255.8594	math:68%	-   / \n\n
1874	806	25	0.005	99.647	0.141	1051.5508	1793.7666	pile:96%	 can  to  not  will  may  should
1875	1239	25	0.005	99.652	0.157	1047.423	1915.0293	pile:100%	 such  referred ina According  types  However
1876	1345	25	0.005	99.657	0.471	1443.4501	1899.4131	web:88%	. !
1877	1347	25	0.005	99.663	1.0	1272.6447	2081.2246	code:80%	.
1878	1376	25	0.005	99.668	0.589	912.1367	1935.0001	web:96%	.\n !\n "\n ).\n \n\n
1879	1760	25	0.005	99.673	1.0	1181.9863	1716.4022	wiki:76%	 a
1880	1825	25	0.005	99.678	0.247	771.7944	1178.4469	pile:92%	B ref 000  LO bib a
1881	677	24	0.005	99.683	0.104	1697.2666	2154.0537	math:79%	.\n \n\n \n  ...\n \xa0 ?\n\n
1882	1930	24	0.005	99.688	0.586	1138.8418	1802.3047	math:42%	 a A
1883	167	23	0.005	99.692	0.165	1338.8809	3466.5085	math:74%	-   .  .  into –
1884	341	23	0.005	99.697	0.025	949.1396	1599.1562	pile:83%	 station  radio 0  Mexican anded  area
1885	490	23	0.005	99.702	0.08	1700.2775	3193.6758	pile:74%	 # c 1 da dad 945
1886	683	23	0.005	99.706	0.123	496.0	1042.2645	pile:100%	 Let Let  Suppose  = pose )
1887	1423	23	0.005	99.711	0.13	601.9961	944.7773	pile:61%	 American  Japanese  English  Belgian  Danish  French
