rank	cluster_id	n_assigned	usage_pct	cum_pct	monosemanticity	dist_min	dist_p50	domain	top_tokens
1034	856	193	0.039	73.705	0.352	1539.2341	2429.0623	code:88%	0 1 [i [o 2 [index
1035	1038	193	0.039	73.744	0.269	1888.2261	2935.8684	math:42%	 the  a  in  of  (  for
1036	1058	193	0.039	73.783	0.454	1631.8707	2400.813	pile:42%	 $ $  £ ($  "$  ($
1037	1262	193	0.039	73.823	0.058	922.9399	1771.9515	wiki:40%	. 19 28 7 18 15
1038	1502	193	0.039	73.862	0.335	1907.5848	2772.9045	wiki:34%	 to  of  due  given  despite  by
1039	1739	193	0.039	73.901	0.211	1400.2965	1563.7269	code:100%	/env  import future , /bin    
1040	1860	193	0.039	73.94	0.01	2007.7157	2799.4749	code:81%	_input File _slot _name ation _info
1041	1939	193	0.039	73.98	0.045	1089.0554	1864.2512	pile:61%	0  However  such math   _
1042	343	192	0.039	74.019	0.467	2065.5454	3045.2358	web:44%	 see  seen  saw  seeing  sees  noticed
1043	353	192	0.039	74.058	0.154	1731.7106	2448.1428	code:64%	 '  "  < " ; ",
1044	355	192	0.039	74.097	0.304	1216.903	2222.1206	math:56%	, ;  +  , $, ),
1045	439	192	0.039	74.136	0.546	1631.9342	2727.7119	wiki:70%	 his  her  their 's  your  its
1046	592	192	0.039	74.175	0.0	482.5007	742.3125	code:98%	 and /or  can
1047	758	192	0.039	74.214	0.884	1724.4927	2735.3323	wiki:46%	 a  an
1048	1646	192	0.039	74.253	0.854	1669.0035	2478.5811	web:34%	 the  their  our 's 的  his
1049	1741	192	0.039	74.292	0.664	1169.876	1722.0986	pile:89%	. ). %. , '. %).
1050	1937	192	0.039	74.331	0.109	1272.9745	2398.8826	web:36%	 five  two  three  four  few  several
1051	1947	192	0.039	74.37	0.139	788.3604	1964.9357	wiki:89%	 King  king  Emperor  Duke  Pope  emperor
1052	284	191	0.039	74.409	0.436	541.9788	1047.4469	code:92%	 or  OR  AND # OR
1053	450	191	0.039	74.448	0.247	1285.9825	2025.4027	code:92%	.contrib .db .utils .core .auth .admin
1054	500	191	0.039	74.487	0.271	1210.2826	1918.5753	wiki:83%	 north  east  south  west  northwest  southwest
1055	993	191	0.039	74.526	0.125	1834.0314	2910.7163	pile:31%	 side  end  edge  center  sides  corner
1056	1209	191	0.039	74.564	0.03	1475.7507	2302.2607	pile:43%	 AS  cps  AD  AN  AR  PH
1057	383	190	0.039	74.603	0.715	1259.8478	1852.7914	wiki:77%	. .\n\n ).   ". ."
1058	803	190	0.039	74.642	0.744	1833.5697	2736.8323	math:32%	 of  Of Of of  the  any
1059	1181	190	0.039	74.68	0.171	1281.6211	2089.3132	pile:28%	 University  State  College  Columbia  Cambridge  Cornell
1060	1236	190	0.039	74.719	0.31	1106.5835	1765.6871	wiki:84%	 is  was  are
1061	1298	190	0.039	74.758	0.778	1858.115	2784.9207	pile:44%	) ") .) }  ) ™
1062	1349	190	0.039	74.796	0.76	1511.1947	2511.1287	web:41%	 and  &  with and  or +
1063	1613	190	0.039	74.835	0.549	484.2197	1015.4888	code:93%	 django django jango  Django .djangoproject _framework
1064	1756	190	0.039	74.874	0.498	1263.2642	2007.2256	code:93%	:\n ):\n ':\n :\r\n \n :
1065	438	189	0.038	74.912	0.075	1376.6213	2395.9229	code:54%	 str  int string [str  number  float
1066	504	189	0.038	74.95	0.422	478.0449	684.5156	code:90%	 for  the  specific  license  and  contains
1067	542	189	0.038	74.989	0.339	1560.0813	2678.8318	pile:29%	 associated  related  association Related  Association  Associated
1068	559	189	0.038	75.027	0.733	2058.6504	2735.0063	math:35%	 same  similar  identical  way same  equal
1069	819	189	0.038	75.066	0.019	1747.6539	2587.0322	code:91%	(args  data history list _account (data
1070	919	189	0.038	75.104	0.278	1897.4132	3069.8865	wiki:44%	 its  his  their  her  my  our
1071	1082	189	0.038	75.143	0.022	1633.2135	2746.5679	web:45%	 car  mobile  laser  radio  roof  nuclear
1072	1203	189	0.038	75.181	0.805	1581.791	2288.8259	wiki:44%	 most  more -most Most  Most  of
1073	1257	189	0.038	75.22	0.701	1462.4984	2230.9641	code:71%	 a  A A  an a  una
1074	1352	189	0.038	75.258	0.207	1291.7255	2534.769	code:32%	 user  User  patient _user  customer  student
1075	1686	189	0.038	75.296	0.391	1500.4138	2364.4373	code:27%	 "  '  `  “  ‘  *
1076	1	188	0.038	75.335	0.07	1292.7682	1903.998	code:98%	      0 [ \n (
1077	340	188	0.038	75.373	0.241	928.6893	2272.7498	code:77%	 test  tests test  Test .test Test
1078	669	188	0.038	75.411	0.62	1496.2622	2430.9229	math:53%	 of  many  more _of  enough  one
1079	1462	188	0.038	75.449	0.893	1975.2211	2886.894	web:32%	 of  pieces  pure of
1080	1560	188	0.038	75.488	0.395	1444.6715	2438.8689	pile:80%	 with  of  for  had  from  to
1081	1707	188	0.038	75.526	1.0	1028.7756	1571.0135	code:97%	 as
1082	673	187	0.038	75.564	0.679	1634.6331	2494.314	math:45%	 two  three  more  Two 2  of
1083	750	187	0.038	75.602	0.259	573.5814	628.0547	code:98%	 without  the  even #    
1084	848	187	0.038	75.64	0.399	1093.7467	1968.9006	code:91%	 = ', .Column ` ': ",
1085	1099	187	0.038	75.678	0.214	1393.0426	2442.4866	pile:35%	  , ="  x _height _width
1086	1202	187	0.038	75.716	0.525	1002.755	1690.2865	wiki:42%	 of  for  on  de  the  in
1087	1341	187	0.038	75.754	0.796	1780.0034	2487.71	web:57%	. ). ". \xa0 ." .”
1088	1847	187	0.038	75.792	0.297	1895.184	2613.6343	wiki:46%	 main  primary  major  core  key  central
1089	1871	187	0.038	75.83	0.915	1630.0583	2429.3955	web:37%	 the  The
1090	725	186	0.038	75.868	0.722	1772.6141	2631.2258	math:51%	. ). ". ”. ." .”
1091	760	186	0.038	75.906	0.728	1841.8142	2738.21	wiki:51%	 in in  In  en In  much
1092	817	186	0.038	75.944	0.419	1211.379	2413.3506	web:33%	 does  do  did Do  DO  Does
1093	1199	186	0.038	75.982	0.335	1458.6677	2158.9158	wiki:33%	 As  as As as “As  the
1094	1583	186	0.038	76.019	0.209	658.9083	1876.6122	wiki:62%	 ant  Ant  anti  antis  antim  counter
1095	1996	186	0.038	76.057	0.454	1401.1528	2591.3511	wiki:47%	 second  third  fourth  Second  fifth nd
1096	24	185	0.038	76.095	0.114	2167.9624	3348.0093	math:39%	 which  much  who  Which  one Who
1097	43	185	0.038	76.133	0.07	1709.9098	2772.1348	pile:38%	   type  Group  Model  level  group
1098	423	185	0.038	76.17	0.04	1672.6204	2878.623	wiki:35%	 groups  types  ways  branches  divisions  families
1099	452	185	0.038	76.208	0.23	1857.1206	2919.5776	pile:52%	 effects  impact  effect  benefits  influence  role
1100	707	185	0.038	76.245	0.304	1052.2603	2115.9414	code:94%	 @  with @ @pytest .mark .fixture
1101	721	185	0.038	76.283	0.022	2006.9915	2998.8633	code:87%	 res  ans  result _string  o  output
1102	1113	185	0.038	76.321	0.317	941.7011	1532.1116	pile:90%	: Category \n  births  people :C
1103	1114	185	0.038	76.358	0.742	1639.5798	2569.1101	wiki:69%	, ),  countries .,  jurisdictions  ,
1104	1170	185	0.038	76.396	0.728	1879.7609	2621.0613	math:28%	 which which  Which  wich  that  witch
1105	1259	185	0.038	76.434	0.057	837.2549	2439.8186	wiki:57%	 the  and  to    Grand ,
1106	1836	185	0.038	76.471	0.087	1943.694	3144.5139	pile:29%	ing ating uting ning  reporting ging
1107	202	184	0.037	76.509	0.218	1666.5072	2727.0916	math:88%	 equation  formula  equations  expression  statement  definition
1108	209	184	0.037	76.546	0.029	1804.2111	2554.3259	code:91%	C ->  models :: v creen
1109	400	184	0.037	76.583	0.016	1800.7239	2717.0793	code:72%	 Delete  edit  remove  update Delete  send
1110	498	184	0.037	76.621	0.493	536.5303	1264.0056	code:97%	; : ");\n "); # //
1111	551	184	0.037	76.658	0.425	1598.4059	2708.4482	wiki:54%	 his  her  my  their 's  our
1112	953	184	0.037	76.696	0.541	1070.7378	1803.2607	pile:48%	 I I  i i We >I
1113	1755	184	0.037	76.733	0.769	1131.2458	1865.3295	code:91%	 = ': ', ":  +=  +
1114	1828	184	0.037	76.771	0.58	2305.293	3097.6113	web:46%	 is  are  was  be  finally ,
1115	116	183	0.037	76.808	0.796	1389.333	2220.4805	wiki:80%	 is  are  also  be  was
1116	727	183	0.037	76.845	0.593	1855.694	2804.5479	web:33%	 through  via  Through Through via  of
1117	1032	183	0.037	76.882	0.765	1393.7737	2191.3972	wiki:68%	 of  the  over  for ,  head
1118	1045	183	0.037	76.92	0.476	1710.0076	3005.344	web:42%	 are  is  were  was  be ’s
1119	1266	183	0.037	76.957	0.481	2050.3943	2892.2559	web:40%	 have  had  having  has  Have Have
1120	1711	183	0.037	76.994	0.545	991.3022	1901.1771	math:31%	 non - non  Non Non c
1121	1955	183	0.037	77.031	0.103	1828.9092	2370.6577	pile:38%	0 000 9 1 8 4
1122	32	182	0.037	77.068	0.149	1120.7732	1887.1237	code:79%	 the  file .txt  in  LICENSE  root
1123	88	182	0.037	77.105	0.245	2072.6965	3068.2896	web:37%	,  yes ! Yes  Yes No
1124	221	182	0.037	77.142	0.493	1551.9005	2236.3672	wiki:35%	 example .g  instance  say  eg  particular
1125	529	182	0.037	77.179	0.597	2032.7772	2854.1848	web:29%	 than  as  then —as than  that
1126	646	182	0.037	77.216	0.277	1305.5515	2489.6145	code:27%	 add  adding  added  Add Add add
1127	1399	182	0.037	77.253	0.679	1288.7375	2407.7219	math:42%	 data  Data Data  dataset data datas
1128	1489	182	0.037	77.29	0.429	829.9301	1714.1364	math:82%	1 2 . 3 4 5
1129	45	181	0.037	77.327	0.383	1379.2246	2290.5295	code:99%	 self .assertEqual  assert \tself .assert assert
1130	473	181	0.037	77.364	0.405	967.4275	1711.7479	math:94%	?\n\n .\n\n \n\n !\n\n .\n ).\n\n
1131	785	181	0.037	77.401	0.337	1578.0012	2487.4272	web:46%	 go  going  went  goes  gone  Go
1132	1049	181	0.037	77.438	0.005	2383.1848	3355.7761	pile:30%	city  messages  knowledge  fees  indication  training
1133	1105	181	0.037	77.474	0.37	1574.7537	2560.1179	pile:34%	,  But  However But  however  Yet
1134	1168	181	0.037	77.511	0.11	1211.7317	1953.6796	math:87%	,    ( 4  pp )
1135	1287	181	0.037	77.548	0.121	1990.416	2702.7429	math:83%	A a 1 x 2  a
1136	1406	181	0.037	77.585	0.802	1605.8048	2493.6941	web:50%	 you  they you  we 您  I
1137	1628	181	0.037	77.622	0.038	2205.748	3162.1218	web:62%	 party  ceremony  meeting  seminar  celebration ,
1138	1691	181	0.037	77.659	0.647	1486.1689	2147.0605	pile:96%	 a  an  of  one A  A
1139	1904	181	0.037	77.695	0.078	573.5386	789.4194	code:88%	 under  the
1140	160	180	0.037	77.732	0.151	1620.8733	2805.9148	pile:96%	   of  were  a  (  control
1141	341	180	0.037	77.769	0.185	1861.9973	2740.9185	code:52%	 list  vector  List  dictionary  array  dict
1142	455	180	0.037	77.805	0.611	1344.4283	2113.0652	wiki:76%	 known  to  referred  Known Known  in
1143	503	180	0.037	77.842	0.415	1387.7885	2294.0459	math:38%	 number  num  count Number .num number
1144	514	180	0.037	77.878	0.029	2005.0403	2894.2241	wiki:46%	ins s es  acids  cells ers
1145	519	180	0.037	77.915	0.297	2005.5756	3166.3662	web:55%	 you  me  them  us  him  her
1146	549	180	0.037	77.952	0.277	1384.0742	2173.4187	code:96%	 super init ,  self .__ ).
1147	1077	180	0.037	77.988	0.257	852.7778	1037.9882	code:95%	 but  software  is , # but
1148	1764	180	0.037	78.025	0.577	1311.313	2200.9558	math:51%	 I I i  i “I 've
1149	1840	180	0.037	78.061	0.513	1583.7755	2624.3101	math:49%	 value  values value  valor .value Value
1150	252	179	0.036	78.098	0.026	1711.5093	2740.5081	code:88%	 imports 函数  arguments  functions  up  Layer
1151	476	179	0.036	78.134	0.037	1217.599	1836.3077	wiki:47%	1 26 24 17 4 12
1152	680	179	0.036	78.171	0.051	1652.1826	2751.147	pile:89%	ent  display  communication  composite amping pling
1153	746	179	0.036	78.207	0.441	1376.5084	2876.5662	math:50%	   - x \n 0 .
1154	849	179	0.036	78.244	0.46	1260.6378	2071.3167	wiki:80%	 and , and /
1155	1071	179	0.036	78.28	0.062	1728.5771	2758.9856	wiki:42%	 trees lands  mountain land  valleys  valley
1156	1204	179	0.036	78.316	0.042	1621.626	2358.1763	math:68%	333 55 5 25 666 2
1157	1324	179	0.036	78.353	0.274	1089.8688	2408.6299	pile:38%	/  / /C /s /L /m
1158	1548	179	0.036	78.389	0.35	1115.235	1894.3859	code:95%	# \n     '\n @ .\n
1159	1980	179	0.036	78.426	0.317	865.6445	2297.5781	wiki:58%	 ancient  old  Ancient  Old  older ient
1160	3	178	0.036	78.462	0.026	2006.8933	3061.6108	web:60%	o  Wave etics  ARC Disk VC
1161	728	178	0.036	78.498	0.261	1940.3994	3099.241	wiki:47%	 often  sometimes  frequently  Sometimes  cases  rarely
1162	1028	178	0.036	78.534	0.366	1634.2983	2270.8423	code:90%	:\n ):\n ():\n \n '):\n :
1163	1069	178	0.036	78.57	0.031	1047.2378	1916.6312	web:44%	.  John ée o  Joseph  Jean
1164	1838	178	0.036	78.607	0.092	1419.9308	2491.6912	code:88%	kwargs args (request  request  args  parent
1165	1891	178	0.036	78.643	0.75	1240.7216	1867.071	pile:91%	. ). .\n : \n\n  and
1166	783	177	0.036	78.679	0.819	1673.8195	2631.0215	web:49%	. .\n ." .\n\n  . ).
1167	1043	177	0.036	78.715	0.801	1795.9189	2811.7876	math:60%	 and and  &  And  but
1168	1051	177	0.036	78.751	0.342	1326.7208	2055.3203	code:88%	                        \t                                    
1169	1301	177	0.036	78.787	0.006	2136.4448	3193.7808	web:35%	 Responses s  references ements  Plants Tickets
1170	1384	177	0.036	78.823	0.404	1650.4307	2940.4141	web:55%	 will 'll ’ll  to  would  likely
1171	1392	177	0.036	78.859	0.497	1199.609	2051.9202	code:94%	            \t \n              []\n
1172	626	176	0.036	78.895	0.23	1748.9788	2545.5852	math:55%	+  - -  +  += -\\
1173	831	176	0.036	78.93	0.433	1779.2638	2939.6748	pile:36%	 is  are  were  was  be  then
1174	1072	176	0.036	78.966	0.293	1183.2065	2114.929	math:65%	:\n\n \n\n \n -\n • -\n\n
1175	1498	176	0.036	79.002	0.175	1730.8776	2855.3162	math:47%	 defined  expressed  described  given  characterized  measured
1176	361	175	0.036	79.038	0.359	552.2474	1922.1028	math:24%	 un  Un Un -un un  und
1177	372	175	0.036	79.073	0.809	2072.7092	3036.783	web:41%	?  ? ”? ?? ?\n )?\n
1178	552	175	0.036	79.109	0.195	1388.0277	2252.6448	code:93%	 +  % format ,  str  (
1179	1052	175	0.036	79.144	0.012	2100.6836	2728.8706	code:88%	ml Today Service  Base  CU  Recipe
1180	1819	175	0.036	79.18	0.61	1547.849	2229.1265	code:95%	\n \n\n ,\n )\n ;\n ;\n\n
1181	1870	175	0.036	79.216	0.035	2369.0371	3522.9775	math:34%	 other % )  one  group  
1182	1938	175	0.036	79.251	0.078	1116.9269	1788.7888	wiki:82%	 writer ian  philosopher ist  player  poet
1183	239	174	0.035	79.287	0.57	1520.9346	2689.6841	wiki:33%	 after  following  After  of After after
1184	277	174	0.035	79.322	0.384	536.0262	1115.552	code:91%	2 3 0 1 MIT 9
1185	813	174	0.035	79.357	0.154	1758.718	3213.4514	pile:28%	 higher  less  more  greater  better  larger
1186	845	174	0.035	79.393	0.208	1161.6957	2259.5303	math:86%	) . )\n\n   ?\n \n\n
1187	1490	174	0.035	79.428	0.138	1644.7634	2489.3271	math:60%	x y  x *m *s θ
1188	25	173	0.035	79.463	0.162	1781.1733	2682.4868	wiki:44%	 world  worldwide  country  Europe  Asia  history
1189	328	173	0.035	79.499	0.452	1089.0654	1832.8037	math:59%	 We  we We  will  have  to
1190	430	173	0.035	79.534	0.087	1149.5522	2167.6284	web:63%	   U .  a  p  such
1191	629	173	0.035	79.569	0.141	1732.4457	2689.0774	math:94%	d  d partial }{  ' /d
1192	641	173	0.035	79.604	1.0	1677.996	2551.8069	wiki:30%	 in
1193	927	173	0.035	79.639	0.333	1348.6036	2996.5625	web:46%	 good  great  poor  excellent  better  Good
1194	1061	173	0.035	79.675	0.224	1055.9966	2090.5396	math:90%	.\n\n \n\n . ?\n\n ?  (
1195	1484	173	0.035	79.71	0.036	1141.0262	1888.8912	wiki:65%	 G K  Al  Der  T  Sch
1196	1812	173	0.035	79.745	0.08	1363.2173	1986.1149	wiki:66%	 County  district  Island  Province  Catalonia shire
1197	26	172	0.035	79.78	0.622	1835.3444	2910.3391	web:53%	 be  being  been  Be Be  Being
1198	506	172	0.035	79.815	0.11	1889.0717	3089.5605	wiki:33%	 grew  increase  growing  grow  increases  increased
1199	863	172	0.035	79.85	0.335	1089.5341	2465.6428	web:46%	 comes  come  came  coming Come  to
1200	1197	172	0.035	79.885	0.27	1714.9504	2644.3823	math:41%	 example  examples  of Example  sample  Examples
1201	1212	172	0.035	79.92	0.126	1128.7244	1970.6759	pile:98%	,  for  and .\n e  Plaintiff
1202	1524	172	0.035	79.955	0.409	1121.9333	1923.3744	wiki:98%	 ( , " g
1203	1567	172	0.035	79.99	0.003	1887.361	2872.0129	code:89%	debug  verbose  seed _poll  quiet Change
1204	1684	172	0.035	80.025	0.15	1003.6151	1898.2455	wiki:69%	 In In  in
1205	1740	172	0.035	80.06	0.239	1611.5519	2835.7698	math:42%	 length  size  distance  depth  width  height
1206	567	171	0.035	80.095	0.612	822.6207	1373.0077	code:96%	        \t                 \t\t  
1207	733	171	0.035	80.129	0.091	2089.8247	2771.3267	code:89%	 is ) '  err ys "
1208	839	171	0.035	80.164	0.125	730.5138	1734.5526	wiki:50%	 ac  Ac Ac  act AC  Ach
1209	1226	171	0.035	80.199	0.714	1605.0962	2485.1223	code:60%	, },     ,\\ ,\n  '
1210	1227	171	0.035	80.234	0.487	1905.9437	2886.9092	math:44%	 then  Then Then Now  there  Finally
1211	1510	171	0.035	80.269	0.344	1337.4862	2448.415	wiki:61%	 early  late Early  earlier  Early  later
1212	1988	171	0.035	80.303	0.922	1928.8248	2917.238	wiki:33%	, ,\n >>>  --
1213	49	170	0.035	80.338	0.446	1165.7534	2483.8198	wiki:28%	 by  By By  the by  BY
1214	145	170	0.035	80.372	0.779	1465.8671	2458.2969	wiki:45%	, ), .,  -
1215	230	170	0.035	80.407	0.311	1644.1205	2834.4788	math:42%	 similar  equivalent  equal  Similar  identical  analogous
1216	630	170	0.035	80.442	0.066	2180.6924	2970.5344	pile:44%	 server  browser  command  engine  shell  console
1217	756	170	0.035	80.476	0.517	1272.3169	2539.8049	wiki:35%	 under  the Under  Under under  a
1218	827	170	0.035	80.511	0.261	1724.7468	2614.0095	code:96%	'\n \n ")\n ')\n "\n    
1219	860	170	0.035	80.545	0.308	956.3397	1600.1093	code:100%	self (self  self
1220	1626	170	0.035	80.58	0.393	1157.4344	2509.708	math:46%	 is  are  the  does 's  be
1221	1953	170	0.035	80.615	0.304	1692.3201	2920.8223	web:52%	 he  He  she  She He She
1222	212	169	0.034	80.649	0.125	1655.7744	3037.4788	web:79%	 us  contact  call  at  email  to
1223	247	169	0.034	80.683	0.238	959.9535	1940.677	code:33%	 self  Auto  aut od  auto  automatic
1224	326	169	0.034	80.718	0.011	516.5457	956.6664	code:96%	 WARRANTY  warranty  WARRANTIES
1225	409	169	0.034	80.752	0.015	1486.4584	2615.6409	math:63%	.  all 樂 ink pi  condition
1226	755	169	0.034	80.786	0.857	2281.7148	3020.0967	pile:25%	 to  from  en  towards  toward  the
1227	1238	169	0.034	80.821	0.098	946.5383	1511.5079	pile:82%	  0 , -  to  However
1228	1277	169	0.034	80.855	0.338	1510.1234	2417.9412	code:91%	[   .insert )[ [:, .argv
1229	1467	169	0.034	80.89	0.713	1720.8872	2645.1104	web:41%	 and  but  yet  & and  or
1230	1585	169	0.034	80.924	1.0	1787.2587	2561.8008	wiki:33%	,
1231	1853	169	0.034	80.958	0.372	1540.8625	2694.5344	math:33%	 method  methods  techniques  procedure  Method  technique
1232	1861	169	0.034	80.993	0.32	1618.5397	2872.2781	math:28%	 simple  basic  complex  simplest  complicated  simpler
1233	1971	169	0.034	81.027	0.733	1114.5072	2310.8503	math:44%	 ( ( .( (C (L  {
1234	40	168	0.034	81.061	0.035	1703.0123	2238.7505	wiki:73%	di erson assi ov enzie ne
1235	312	168	0.034	81.095	0.314	1719.9148	2699.6794	math:35%	 trying  tried  try  to  attempted Try
1236	417	168	0.034	81.13	0.218	1848.7008	2677.7043	wiki:43%	 million 000  of  millions  thousands 0
1237	477	168	0.034	81.164	0.242	1558.5477	2333.345	code:95%	\n\n \n\n\n )\n\n\n ()\n\n\n )\n\n ()\n\n
1238	538	168	0.034	81.198	0.439	1495.9934	2628.7568	code:45%	 file  files file ,  File _file
1239	779	168	0.034	81.232	0.397	2204.3767	3539.5273	pile:36%	  . ,  and  (  $
1240	997	168	0.034	81.266	0.26	1485.9375	2117.8098	math:95%	in to  $  in : subset
1241	1123	168	0.034	81.3	0.406	1514.6659	2645.6609	web:47%	 help  helps  helped  assist  Help  helping
1242	1325	168	0.034	81.335	0.452	1251.2921	2998.6365	pile:26%	 not  Not Not not  NOT _not
1243	1520	168	0.034	81.369	0.807	840.8781	1427.9467	math:66%	  T  下午  at :  (
1244	1522	168	0.034	81.403	0.298	2097.8335	3050.9402	web:48%	 to  easy  difficult  easily  easier  simple
1245	1875	168	0.034	81.437	0.806	1269.4652	2668.2283	web:37%	 in  the  into  In  about  working
1246	33	167	0.034	81.471	0.027	1577.9564	2809.6985	code:77%	 name  function  path  type  size  Name
1247	186	167	0.034	81.505	0.163	762.0942	1290.9019	pile:100%	?\n\n .\n\n ?\n \n\n  don .\n
1248	735	167	0.034	81.539	0.557	1473.2186	2406.0264	math:40%	 -  –  — -  --  ---
1249	843	167	0.034	81.573	0.019	1992.0076	3008.5239	wiki:49%	 library  farm  church ropolis  house  laboratory
1250	895	167	0.034	81.607	0.186	1383.3068	2139.6416	code:98%	_function _import  absolute  print _literals  unicode
1251	1222	167	0.034	81.641	0.181	762.5828	1460.8448	code:66%	 py  Py py  Cy y  PY
1252	1677	167	0.034	81.675	0.111	1442.0941	2590.418	web:98%	, . .\n  and  a  -
1253	1927	167	0.034	81.709	0.093	1961.837	2858.5996	wiki:49%	 famous  popular  important  prominent -known  favorite
1254	80	166	0.034	81.743	0.288	1942.2701	2897.1665	math:33%	 total  overall  average  mean  relative  net
1255	126	166	0.034	81.776	0.679	1411.4166	1974.4982	code:98%	\n \n\n \r\n "\n \n\n\n  \n
1256	371	166	0.034	81.81	0.081	1884.7374	2632.7126	math:70%	 me  help  someone  anyone  any  Any
1257	484	166	0.034	81.844	0.875	1601.0857	2598.8945	wiki:57%	 in  of  inside  our  In
1258	713	166	0.034	81.878	0.441	1272.834	2722.5815	web:37%	 best  better  Best Best  worst  optimal
1259	866	166	0.034	81.912	0.067	1627.3876	2675.8335	pile:72%	 cell  cellular  muscle  DNA  molecular  particle
1260	899	166	0.034	81.945	0.563	1741.7046	2488.9192	wiki:43%	 other  OTHER Other  Other  otherwise other
1261	1150	166	0.034	81.979	0.481	544.6809	928.5881	code:87%	 Copyright  copyright  COPYRIGHT Copyright copyright  copyrighted
1262	1193	166	0.034	82.013	0.06	1765.4115	2411.5471	code:61%	\n                 (' CREATE select  TABLE
1263	1371	166	0.034	82.047	0.031	2323.5959	3180.2407	wiki:33%	 covered  limited  marked  surrounded ed  filled
1264	1501	166	0.034	82.08	0.446	1639.9049	2529.5164	web:36%	 provide  provides  providing  provided  supply Provid
1265	1611	166	0.034	82.114	0.437	1230.7963	2122.2402	pile:66%	 {\n {\n  {\n\n  {\r\n  { \n
1266	1808	166	0.034	82.148	0.156	1868.9242	2698.7434	pile:55%	 as  var  String > var []
1267	652	165	0.034	82.181	0.053	1365.0647	2312.6221	code:90%	 request  parsed  f  soup  db  data
1268	691	165	0.034	82.215	0.186	1309.8444	3082.8342	web:42%	 keep  stay  keeping  kept  Keep  remained
1269	708	165	0.034	82.249	0.026	1124.7748	2084.8174	pile:48%	AS PL IS AT AP ST
1270	765	165	0.034	82.282	0.267	1950.4446	3040.8828	web:44%	 year  week  years  month  season  months
1271	862	165	0.034	82.316	0.392	1680.5139	2626.3708	web:42%	 look  looking  looks  looked  at  Look
1272	1101	165	0.034	82.349	0.365	1221.811	2361.0234	web:76%	 We  we We  I “We  us
1273	1374	165	0.034	82.383	0.581	1440.1909	2379.8948	code:74%	 for  of  to for  de  with
1274	1378	165	0.034	82.416	0.176	2068.167	3042.9805	web:56%	 I  you  they  she  he  we
1275	1379	165	0.034	82.45	0.5	1720.8745	2588.3584	pile:32%	 within  inside  into  Within  of Within
1276	1513	165	0.034	82.484	0.567	1937.4612	3039.4839	pile:30%	 more  less  increasingly  greater  Less
1277	1550	165	0.034	82.517	0.31	1384.7225	2596.3562	math:73%	 solution  answer  solutions  answers  Solution  result
1278	1787	165	0.034	82.551	0.127	2291.637	3245.6235	pile:27%	 remove  of  out  eliminate  away  replace
1279	82	164	0.033	82.584	0.449	485.3082	1635.1118	pile:29%	 New  new New new _new  NEW
1280	123	164	0.033	82.617	0.094	2281.8337	3243.6624	web:40%	 send  sending  share  deliver  present  sent
1281	203	164	0.033	82.651	1.0	324.0821	842.8692	code:99%	import
1282	296	164	0.033	82.684	0.656	861.8638	1827.042	code:97%	.path .dirname .abspath  op .realpath (op
1283	329	164	0.033	82.717	0.195	1109.1135	2192.6733	web:43%	 of  by  for  at ,  to
1284	447	164	0.033	82.751	0.376	761.0208	913.4958	code:96%	 with  along  this  the along       
1285	712	164	0.033	82.784	0.065	729.0316	1192.4998	math:72%	11 : 12 10 22 18
1286	907	164	0.033	82.818	0.727	457.8415	861.4897	code:96%	# * \n >  # ,\n
1287	977	164	0.033	82.851	0.73	1296.4233	2493.0981	web:60%	. ). !  . ) .).
1288	1233	164	0.033	82.884	0.37	1457.5836	2432.9282	code:29%	 set  setting  Set .set  sets set
1289	1418	164	0.033	82.918	0.655	1870.0322	2598.5095	math:26%	 here  there  HERE  Here  herein HER
1290	1519	164	0.033	82.951	0.14	2070.3367	2831.0374	wiki:40%	 industry  population  community  society  sector  economy
1291	1720	164	0.033	82.984	0.104	558.2184	1388.9666	math:52%	: 00 11 48  PM 27
1292	1992	164	0.033	83.018	0.174	773.0101	2496.4719	math:47%	 log log ln  Log Log  login
1293	74	163	0.033	83.051	0.07	1522.8903	2149.7749	code:81%	############################################################################  ----------------------------------------------------------------  ------------------------------------------------ ################################################                                                                          ************************************************************************
1294	262	163	0.033	83.084	0.116	1082.1985	1599.6393	wiki:49%	 July  October  June  January  December  March
1295	266	163	0.033	83.117	0.146	1416.5999	2309.4155	math:96%	\n\n $\n\n $\n \n $$ )\n\n
1296	505	163	0.033	83.15	0.336	1318.2491	2036.7632	code:96%	                                          \t
1297	906	163	0.033	83.183	0.162	1377.8488	2557.4021	code:43%	 start  initial  starting start  beginning init
1298	1044	163	0.033	83.217	0.577	1630.2478	2541.5115	web:31%	 over  the  Over Over  a  overs
1299	1312	163	0.033	83.25	0.248	1635.0332	2454.9895	code:85%	s  + )s d 0  '
1300	1475	163	0.033	83.283	0.202	1279.9189	1829.0063	code:100%	 ::  ' \t Topic '  Language
1301	1602	163	0.033	83.316	0.304	1118.4402	2076.2036	math:60%	.\n\n \n\n .\n $\n\n )\n\n \n
1302	1737	163	0.033	83.349	0.019	1278.6226	2106.2979	pile:33%	 John  Joseph  Marc  Charles  E alph
1303	1850	163	0.033	83.382	0.919	914.8151	1803.1823	wiki:88%	 the  mid  far  administrative
1304	1979	163	0.033	83.416	0.249	1242.8019	2261.4233	code:77%	_id id .id  id _ID ID
